snapshot,match_count,time_minutes,bot_id,bot_name,elo
5,5000,5014.36,1081,ArtZerg,1565.87
5,5000,5014.36,496,Zozo,1891.29
5,5000,5014.36,518,norman,1659.18
5,5000,5014.36,1038,PolyMorph,1417.86
5,5000,5014.36,40,SharpenedEdge,1740.69
5,5000,5014.36,262,whalemean,1766.02
5,5000,5014.36,759,BotTato,1790.54
5,5000,5014.36,730,Deimos,1912.06
5,5000,5014.36,168,sharkbot,1777.55
5,5000,5014.36,1042,Creepy_duo_canon,1473.83
5,5000,5014.36,971,Nothing,1527.32
5,5000,5014.36,876,GenesisLotus,1421.36
5,5000,5014.36,998,LordSuperKing,1631.04
5,5000,5014.36,1023,MY_SCRIPTING_SON,1422.93
5,5000,5014.36,340,MechaShark,1677.97
5,5000,5014.36,901,clone,1672.28
5,5000,5014.36,953,ZeratulsRevengeTest,1697.65
5,5000,5014.36,708,Princess-Mika,1505.46
5,5000,5014.36,112,Tyckles,1445.11
5,5000,5014.36,809,PrimordialOrigin,1362.23
5,5000,5014.36,341,gotest,1404.33
5,5000,5014.36,275,Lissy,1575.79
5,5000,5014.36,1057,DoopyBot-Test,1419.83
5,5000,5014.36,357,12PoolBot,1739.45
5,5000,5014.36,605,nida,1724.14
5,5000,5014.36,1045,tito,1711.78
5,5000,5014.36,981,KoB,1510.47
5,5000,5014.36,732,GPT,1741.71
5,5000,5014.36,223,DominionDog,1850.61
5,5000,5014.36,779,oberon,1473.1
5,5000,5014.36,940,Princess-Mika-Test,1464.27
5,5000,5014.36,858,Crawler,1612.09
5,5000,5014.36,516,27turtles,1609.32
5,5000,5014.36,1052,Starlight,1370.43
5,5000,5014.36,446,Xena,1845.77
5,5000,5014.36,1050,onlyfans,1437.9
5,5000,5014.36,637,72Tortoises,1616.51
5,5000,5014.36,729,Alexa,1429.84
5,5000,5014.36,248,Eris,1885.83
5,5000,5014.36,117,Chance,1419.86
5,5000,5014.36,346,Sharkling,1690.68
5,5000,5014.36,930,SiriusBot,1518.31
5,5000,5014.36,966,ArgoBot,1738.0
5,5000,5014.36,832,muravev,1614.89
5,5000,5014.36,115,BenBotBC,1832.69
5,5000,5014.36,718,Mulebot,1611.15
5,5000,5014.36,939,RustyNikolaj,1477.23
5,5000,5014.36,1044,DoopyBot,1445.24
5,5000,5014.36,1026,WildLupo,1331.25
5,5000,5014.36,977,Siriusly,1454.68
5,5000,5014.36,699,Clicadinha,1674.24
5,5000,5014.36,352,Belzebuth,1341.01
6,6000,5998.19,836,muravevTerran,1482.95
6,6000,5998.19,1054,JimmyBotZ,1622.87
6,6000,5998.19,1008,Creepy_canon,1566.46
6,6000,5998.19,1089,WorkingAsIntended,1593.03
6,6000,5998.19,1058,JimmyBotP,1620.59
6,6000,5998.19,1082,Dasyatis,1559.25
6,6000,5998.19,827,smokinggunbot,1500.57
6,6000,5998.19,1085,AgoraLord,1456.54
6,6000,5998.19,943,puck,1490.83
6,6000,5998.19,721,49Terrapins,1418.91
6,6000,5998.19,1080,JimmyBot,1673.83
6,6000,5998.19,526,Apidae,1631.67
6,6000,5998.19,720,PiG_Bot,1578.32
6,6000,5998.19,1007,SharkGull,1571.2
6,6000,5998.19,510,PhantomBot,1785.67
