bot_lo,bot_hi,bot_lo_name,bot_hi_name,elo_lo,elo_hi,N_normal,N_timelimit,N_abnormal,alpha_normal,alpha_timelimit,alpha_abnormal,W,L,D,n_dur,x_bar,E_A,alpha_win,alpha_draw,alpha_loss,mu_duration,sigma_duration
49,953,MicroMachine,ZeratulsRevengeTest,1950,1702,19,0,1,23.652125,0.12592,1.22196,18,1,0,19,2.254323,0.806528,21.985173,0.05885,1.955977,2.274112,0.100412
49,959,MicroMachine,ur_moms_a_ho,1950,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.882338,4.359766,0.05885,0.581384,2.349308,0.219992
49,960,MicroMachine,BigDaddy,1950,1637,3,0,2,7.652125,0.12592,2.22196,1,2,0,3,1.955175,0.858365,5.241308,0.05885,2.699842,2.201508,0.173919
49,961,MicroMachine,AvocaDOS,1950,1751,23,0,11,27.652125,0.12592,11.22196,22,1,0,23,2.194983,0.758695,25.748824,0.05885,2.192326,2.222541,0.092963
49,962,MicroMachine,AvocaDEV,1950,1700,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,2.137822,0.808318,5.994019,0.05885,0.947131,2.288883,0.185927
49,966,MicroMachine,ArgoBot,1950,1909,35,0,9,39.652125,0.12592,9.22196,34,1,0,35,2.477134,0.558731,36.760776,0.05885,3.180374,2.461156,0.077779
49,970,MicroMachine,TheLAW,1950,1576,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,1.922043,0.895941,6.426979,0.05885,0.514171,2.227232,0.185927
49,971,MicroMachine,Nothing,1950,1570,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,2.355498,0.899117,6.442674,0.05885,0.498476,2.351077,0.185927
49,977,MicroMachine,Siriusly,1950,1392,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.099244,0.961287,5.749865,0.05885,0.191285,2.307631,0.200824
49,981,MicroMachine,KoB,1950,1499,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.048982,0.930614,5.598305,0.05885,0.342845,2.299254,0.200824
49,998,MicroMachine,LordSuperKing,1950,1656,9,0,0,13.652125,0.12592,0.22196,8,1,0,9,2.395617,0.84454,12.172996,0.05885,1.768154,2.379078,0.13147
49,1007,MicroMachine,SharkGull,1950,1605,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.879317,4.344838,0.05885,0.596312,2.349308,0.219992
49,1008,MicroMachine,Creepy_canon,1950,1587,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.889888,4.397069,0.05885,0.544081,2.349308,0.219992
49,1023,MicroMachine,MY_SCRIPTING_SON,1950,1275,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.979878,4.841724,0.05885,0.099426,2.349308,0.219992
49,1026,MicroMachine,WildLupo,1950,1199,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.986915,4.876494,0.05885,0.064656,2.349308,0.219992
49,1029,MicroMachine,Chomppet,1950,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.882338,4.359766,0.05885,0.581384,2.349308,0.219992
49,1030,MicroMachine,who,1950,1924,36,2,6,40.652125,2.12592,6.22196,25,9,2,36,2.151294,0.537347,27.655114,2.05885,11.286036,2.175442,0.076824
49,1032,MicroMachine,WaterLeak,1950,1607,13,0,3,17.652125,0.12592,3.22196,13,0,0,13,2.058741,0.87809,17.338775,0.05885,0.602375,2.139454,0.115946
49,1038,MicroMachine,PolyMorph,1950,1463,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.942859,4.658808,0.05885,0.282342,2.349308,0.219992
49,1042,MicroMachine,Creepy_duo_canon,1950,1386,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.962552,4.756116,0.05885,0.185034,2.349308,0.219992
49,1044,MicroMachine,DoopyBot,1950,1418,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.925707,0.955316,5.720362,0.05885,0.220788,2.278708,0.200824
49,1045,MicroMachine,tito,1950,1801,33,0,3,37.652125,0.12592,3.22196,31,2,0,33,2.560268,0.702183,34.46959,0.05885,3.47156,2.53251,0.079799
49,1049,MicroMachine,TheCatSC2Bot,1950,970,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.996464,4.92368,0.05885,0.01747,2.349308,0.219992
49,1050,MicroMachine,onlyfans,1950,1517,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.967112,0.923618,5.563734,0.05885,0.377416,2.285609,0.200824
49,1052,MicroMachine,Starlight,1950,1204,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.986538,4.874632,0.05885,0.066518,2.349308,0.219992
49,1054,MicroMachine,JimmyBotZ,1950,1724,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,2.045254,0.785997,5.883727,0.05885,1.057423,2.262435,0.185927
49,1056,MicroMachine,bilisaur,1950,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.882338,4.359766,0.05885,0.581384,2.349308,0.219992
49,1057,MicroMachine,DoopyBot-Test,1950,1238,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.983675,4.860486,0.05885,0.080664,2.349308,0.219992
49,1058,MicroMachine,JimmyBotP,1950,1711,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.187174,0.798315,4.944593,0.05885,0.996557,2.322286,0.200824
49,1059,MicroMachine,NextProBot,1950,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.882338,4.359766,0.05885,0.581384,2.349308,0.219992
49,1060,MicroMachine,WildFire,1950,1709,15,0,3,19.652125,0.12592,3.22196,15,0,0,15,2.239646,0.800162,18.953721,0.05885,0.987429,2.267061,0.109996
49,1065,MicroMachine,MindMatrix,1950,1514,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.924827,4.56971,0.05885,0.37144,2.349308,0.219992
49,1066,MicroMachine,CompetitiveBotTest,1950,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.936673,4.628242,0.05885,0.312908,2.349308,0.219992
49,1067,MicroMachine,Hello_world,1950,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.882338,4.359766,0.05885,0.581384,2.349308,0.219992
49,1078,MicroMachine,LoremIpsum,1950,1242,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.983301,4.858638,0.05885,0.082512,2.349308,0.219992
49,1079,MicroMachine,JimmyBotT,1950,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.829633,4.09934,0.05885,0.84181,2.349308,0.219992
49,1080,MicroMachine,JimmyBot,1950,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.829633,4.09934,0.05885,0.84181,2.349308,0.219992
49,1081,MicroMachine,ArtZerg,1950,1537,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.915089,4.521593,0.05885,0.419557,2.349308,0.219992
49,1082,MicroMachine,Dasyatis,1950,1573,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.89754,4.43488,0.05885,0.50627,2.349308,0.219992
49,1084,MicroMachine,ZippyZap,1950,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.944692,4.667864,0.05885,0.273286,2.349308,0.219992
49,1085,MicroMachine,AgoraLord,1950,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.952273,4.705325,0.05885,0.235825,2.349308,0.219992
49,1086,MicroMachine,CherBoiBlue,1950,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.930242,4.596464,0.05885,0.344686,2.349308,0.219992
49,1087,MicroMachine,SwarmLord2,1950,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.916861,4.530349,0.05885,0.410801,2.349308,0.219992
49,1088,MicroMachine,SwarmLord3,1950,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.903218,4.462938,0.05885,0.478212,2.349308,0.219992
49,1089,MicroMachine,WorkingAsIntended,1950,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.884708,4.371474,0.05885,0.569676,2.349308,0.219992
51,112,Krillin,Tyckles,1600,1427,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.730245,3.608252,0.05885,1.332898,2.349308,0.219992
51,115,Krillin,BenBotBC,1600,2043,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.072419,0.357833,0.05885,4.583317,2.349308,0.219992
51,117,Krillin,Chance,1600,1384,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.776155,3.835096,0.05885,1.106054,2.349308,0.219992
51,167,Krillin,TyrT,1600,1873,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.172001,0.849881,0.05885,4.091269,2.349308,0.219992
51,168,Krillin,sharkbot,1600,1845,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.196181,0.969362,0.05885,3.971788,2.349308,0.219992
51,201,Krillin,QueenBot,1600,1614,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.479863,2.371076,0.05885,2.570074,2.349308,0.219992
51,223,Krillin,DominionDog,1600,1890,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.158508,0.78321,0.05885,4.15794,2.349308,0.219992
51,248,Krillin,Eris,1600,2221,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.027258,0.134687,0.05885,4.806463,2.349308,0.219992
51,262,Krillin,whalemean,1600,1797,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.243419,1.202772,0.05885,3.738378,2.349308,0.219992
51,275,Krillin,Lissy,1600,1569,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.544495,2.690429,0.05885,2.250721,2.349308,0.219992
51,338,Krillin,smallBly,1600,1834,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.206359,1.019652,0.05885,3.921498,2.349308,0.219992
51,340,Krillin,MechaShark,1600,1695,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.366592,1.811388,0.05885,3.129762,2.349308,0.219992
51,341,Krillin,gotest,1600,1328,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.827178,4.087211,0.05885,0.853939,2.349308,0.219992
51,346,Krillin,Sharkling,1600,1761,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.283576,1.401193,0.05885,3.539957,2.349308,0.219992
51,347,Krillin,PhantomTest,1600,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5,2.470575,0.05885,2.470575,2.349308,0.219992
51,352,Krillin,Belzebuth,1600,1134,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.935987,4.624851,0.05885,0.316299,2.349308,0.219992
51,357,Krillin,12PoolBot,1600,1765,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.278922,1.378194,0.05885,3.562956,2.349308,0.219992
51,374,Krillin,SwarmLord,1600,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5,2.470575,0.05885,2.470575,2.349308,0.219992
51,446,Krillin,Xena,1600,1937,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.125656,0.620884,0.05885,4.320266,2.349308,0.219992
51,496,Krillin,Zozo,1600,2089,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.056524,0.279292,0.05885,4.661858,2.349308,0.219992
51,510,Krillin,PhantomBot,1600,1817,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.222847,1.10112,0.05885,3.84003,2.349308,0.219992
51,516,Krillin,27turtles,1600,1526,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.604913,2.988965,0.05885,1.952185,2.349308,0.219992
51,517,Krillin,VeTerran-revived,1600,1869,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.175305,0.866207,0.05885,4.074943,2.349308,0.219992
51,518,Krillin,norman,1600,1674,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.395087,1.952185,0.05885,2.988965,2.349308,0.219992
51,526,Krillin,Apidae,1600,1635,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.449801,2.222532,0.05885,2.718618,2.349308,0.219992
51,605,Krillin,nida,1600,1693,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.36927,1.824617,0.05885,3.116533,2.349308,0.219992
51,637,Krillin,72Tortoises,1600,1697,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.363923,1.798199,0.05885,3.142951,2.349308,0.219992
51,699,Krillin,Clicadinha,1600,1635,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.449801,2.222532,0.05885,2.718618,2.349308,0.219992
51,708,Krillin,Princess-Mika,1600,1521,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.611771,3.02285,0.05885,1.9183,2.349308,0.219992
51,709,Krillin,Laser-Circus,1600,1211,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.90372,4.465418,0.05885,0.475732,2.349308,0.219992
51,718,Krillin,Mulebot,1600,1689,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.374649,1.851195,0.05885,3.089955,2.349308,0.219992
51,720,Krillin,PiG_Bot,1600,1627,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.461222,2.278967,0.05885,2.662183,2.349308,0.219992
51,721,Krillin,49Terrapins,1600,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.72683,3.591376,0.05885,1.349774,2.349308,0.219992
51,729,Krillin,Alexa,1600,1367,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.792696,3.916832,0.05885,1.024318,2.349308,0.219992
51,730,Krillin,Deimos,1600,2155,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.03936,0.194486,0.05885,4.746664,2.349308,0.219992
51,732,Krillin,GPT,1600,1830,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.210156,1.038411,0.05885,3.902739,2.349308,0.219992
51,759,Krillin,BotTato,1600,1710,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.346783,1.713506,0.05885,3.227644,2.349308,0.219992
51,779,Krillin,oberon,1600,1472,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.676302,3.341708,0.05885,1.599442,2.349308,0.219992
51,797,Krillin,WickedBot,1600,1707,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.350705,1.732886,0.05885,3.208264,2.349308,0.219992
51,809,Krillin,PrimordialOrigin,1600,1258,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.877473,4.335723,0.05885,0.605427,2.349308,0.219992
51,813,Krillin,MewCombatMicro,1600,1511,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.625351,3.089955,0.05885,1.851195,2.349308,0.219992
51,827,Krillin,smokinggunbot,1600,1579,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.530185,2.619722,0.05885,2.321428,2.349308,0.219992
51,832,Krillin,muravev,1600,1632,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.454078,2.243668,0.05885,2.697482,2.349308,0.219992
51,836,Krillin,muravevTerran,1600,1477,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.669969,3.310417,0.05885,1.630733,2.349308,0.219992
51,858,Krillin,Crawler,1600,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.554469,2.739716,0.05885,2.201434,2.349308,0.219992
51,876,Krillin,GenesisLotus,1600,1411,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.748,3.695978,0.05885,1.245172,2.349308,0.219992
51,901,Krillin,clone,1600,1667,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.404757,1.999965,0.05885,2.941185,2.349308,0.219992
51,930,Krillin,SiriusBot,1600,1519,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.614501,3.036343,0.05885,1.904807,2.349308,0.219992
51,939,Krillin,RustyNikolaj,1600,1539,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.586895,2.899936,0.05885,2.041214,2.349308,0.219992
51,940,Krillin,Princess-Mika-Test,1600,1524,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.607661,3.002544,0.05885,1.938606,2.349308,0.219992
51,943,Krillin,puck,1600,1529,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.600778,2.968535,0.05885,1.972615,2.349308,0.219992
51,948,Krillin,titania,1600,1185,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.915979,4.525992,0.05885,0.415158,2.349308,0.219992
51,953,Krillin,ZeratulsRevengeTest,1600,1702,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.357287,1.765408,0.05885,3.175742,2.349308,0.219992
51,959,Krillin,ur_moms_a_ho,1600,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5,2.470575,0.05885,2.470575,2.349308,0.219992
51,960,Krillin,BigDaddy,1600,1637,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.446953,2.208462,0.05885,2.732688,2.349308,0.219992
51,961,Krillin,AvocaDOS,1600,1751,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.295415,1.459692,0.05885,3.481458,2.349308,0.219992
51,962,Krillin,AvocaDEV,1600,1700,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.359935,1.778493,0.05885,3.162657,2.349308,0.219992
51,966,Krillin,ArgoBot,1600,1909,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.144458,0.713788,0.05885,4.227362,2.349308,0.219992
51,970,Krillin,TheLAW,1600,1576,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.534484,2.640965,0.05885,2.300185,2.349308,0.219992
51,971,Krillin,Nothing,1600,1570,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.543066,2.683373,0.05885,2.257777,2.349308,0.219992
51,977,Krillin,Siriusly,1600,1392,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.768052,3.79506,0.05885,1.14609,2.349308,0.219992
51,981,Krillin,KoB,1600,1499,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.64139,3.169205,0.05885,1.771945,2.349308,0.219992
51,998,Krillin,LordSuperKing,1600,1656,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.4201,2.075778,0.05885,2.865372,2.349308,0.219992
51,1007,Krillin,SharkGull,1600,1605,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.492805,2.435023,0.05885,2.506127,2.349308,0.219992
51,1008,Krillin,Creepy_canon,1600,1587,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5187,2.562973,0.05885,2.378177,2.349308,0.219992
51,1023,Krillin,MY_SCRIPTING_SON,1600,1275,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.866557,4.281786,0.05885,0.659364,2.349308,0.219992
51,1026,Krillin,WildLupo,1600,1199,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.909566,4.4943,0.05885,0.44685,2.349308,0.219992
51,1029,Krillin,Chomppet,1600,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5,2.470575,0.05885,2.470575,2.349308,0.219992
51,1030,Krillin,who,1600,1924,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.13411,0.66266,0.05885,4.27849,2.349308,0.219992
51,1032,Krillin,WaterLeak,1600,1607,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.489928,2.420806,0.05885,2.520344,2.349308,0.219992
51,1038,Krillin,PolyMorph,1600,1463,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.687538,3.39723,0.05885,1.54392,2.349308,0.219992
51,1042,Krillin,Creepy_duo_canon,1600,1386,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.774148,3.825181,0.05885,1.115969,2.349308,0.219992
51,1044,Krillin,DoopyBot,1600,1418,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.740328,3.658074,0.05885,1.283076,2.349308,0.219992
51,1045,Krillin,tito,1600,1801,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.239204,1.181942,0.05885,3.759208,2.349308,0.219992
51,1049,Krillin,TheCatSC2Bot,1600,970,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.974082,4.813087,0.05885,0.128063,2.349308,0.219992
51,1050,Krillin,onlyfans,1600,1517,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.617225,3.049801,0.05885,1.891349,2.349308,0.219992
51,1052,Krillin,Starlight,1600,1204,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.90717,4.482463,0.05885,0.458687,2.349308,0.219992
51,1054,Krillin,JimmyBotZ,1600,1724,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.328759,1.62445,0.05885,3.3167,2.349308,0.219992
51,1056,Krillin,bilisaur,1600,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5,2.470575,0.05885,2.470575,2.349308,0.219992
51,1057,Krillin,DoopyBot-Test,1600,1238,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.889323,4.394276,0.05885,0.546874,2.349308,0.219992
51,1058,Krillin,JimmyBotP,1600,1711,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.34548,1.707069,0.05885,3.234081,2.349308,0.219992
51,1059,Krillin,NextProBot,1600,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5,2.470575,0.05885,2.470575,2.349308,0.219992
51,1060,Krillin,WildFire,1600,1709,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.348088,1.719955,0.05885,3.221195,2.349308,0.219992
51,1065,Krillin,MindMatrix,1600,1514,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.621297,3.06992,0.05885,1.87123,2.349308,0.219992
51,1066,Krillin,CompetitiveBotTest,1600,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.663574,3.278819,0.05885,1.662331,2.349308,0.219992
51,1067,Krillin,Hello_world,1600,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.5,2.470575,0.05885,2.470575,2.349308,0.219992
51,1078,Krillin,LoremIpsum,1600,1242,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.887036,4.382977,0.05885,0.558173,2.349308,0.219992
51,1079,Krillin,JimmyBotT,1600,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.393712,1.945391,0.05885,2.995759,2.349308,0.219992
51,1080,Krillin,JimmyBot,1600,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.393712,1.945391,0.05885,2.995759,2.349308,0.219992
51,1081,Krillin,ArtZerg,1600,1537,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.589684,2.913715,0.05885,2.027435,2.349308,0.219992
51,1082,Krillin,Dasyatis,1600,1573,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.538778,2.662183,0.05885,2.278967,2.349308,0.219992
51,1084,Krillin,ZippyZap,1600,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.69491,3.433653,0.05885,1.507497,2.349308,0.219992
51,1085,Krillin,AgoraLord,1600,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.72683,3.591376,0.05885,1.349774,2.349308,0.219992
51,1086,Krillin,CherBoiBlue,1600,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.640065,3.162657,0.05885,1.778493,2.349308,0.219992
51,1087,Krillin,SwarmLord2,1600,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.595243,2.941185,0.05885,1.999965,2.349308,0.219992
51,1088,Krillin,SwarmLord3,1600,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.554469,2.739716,0.05885,2.201434,2.349308,0.219992
51,1089,Krillin,WorkingAsIntended,1600,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.505756,2.499017,0.05885,2.442133,2.349308,0.219992
112,115,Tyckles,BenBotBC,1427,2043,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.028032,0.13851,0.05885,4.80264,2.349308,0.219992
112,117,Tyckles,Chance,1427,1384,40,0,3,44.652125,0.12592,3.22196,19,14,7,40,2.496343,0.561568,21.774791,7.05885,16.166359,2.480005,0.073331
112,167,Tyckles,TyrT,1427,1873,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.071267,0.352143,0.05885,4.589007,2.349308,0.219992
112,168,Tyckles,sharkbot,1427,1845,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.082701,0.408638,0.05885,4.532512,2.349308,0.219992
112,201,Tyckles,QueenBot,1427,1614,2,0,0,6.652125,0.12592,0.22196,0,2,0,2,2.890943,0.254177,1.255926,0.05885,5.685224,2.504061,0.185927
112,223,Tyckles,DominionDog,1427,1890,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.065056,0.32145,0.05885,4.6197,2.349308,0.219992
112,248,Tyckles,Eris,1427,2221,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.010245,0.050624,0.05885,4.890526,2.349308,0.219992
112,262,Tyckles,whalemean,1427,1797,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.106225,0.524875,0.05885,4.416275,2.349308,0.219992
112,275,Tyckles,Lissy,1427,1569,2,0,1,6.652125,0.12592,1.22196,0,2,0,2,2.553304,0.306312,1.513534,0.05885,5.427616,2.407592,0.185927
112,338,Tyckles,smallBly,1427,1834,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.087633,0.43301,0.05885,4.50814,2.349308,0.219992
112,340,Tyckles,MechaShark,1427,1695,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,2.722806,0.176138,2.870327,0.05885,4.070823,2.456022,0.185927
112,341,Tyckles,gotest,1427,1328,39,0,0,43.652125,0.12592,0.22196,39,0,0,39,2.083697,0.638738,42.156099,0.05885,1.785051,2.11388,0.074159
112,346,Tyckles,Sharkling,1427,1761,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.127565,0.63032,0.05885,4.31083,2.349308,0.219992
112,347,Tyckles,PhantomTest,1427,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.269755,1.332898,0.05885,3.608252,2.349308,0.219992
112,352,Tyckles,Belzebuth,1427,1134,25,4,13,29.652125,4.12592,13.22196,5,20,0,25,2.78772,0.843782,9.169255,0.05885,20.771895,2.714651,0.089811
112,357,Tyckles,12PoolBot,1427,1765,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,1.366092,0.125025,0.617766,0.05885,5.323384,2.185439,0.200824
112,374,Tyckles,SwarmLord,1427,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.269755,1.332898,0.05885,3.608252,2.349308,0.219992
112,446,Tyckles,Xena,1427,1937,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.050412,0.249094,0.05885,4.692056,2.349308,0.219992
112,496,Tyckles,Zozo,1427,2089,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.021652,0.106985,0.05885,4.834165,2.349308,0.219992
112,510,Tyckles,PhantomBot,1427,1817,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.09578,0.473263,0.05885,4.467887,2.349308,0.219992
112,516,Tyckles,27turtles,1427,1526,3,0,0,7.652125,0.12592,0.22196,1,2,0,3,3.035022,0.361262,2.785051,0.05885,5.156099,2.606451,0.173919
112,517,Tyckles,VeTerran-revived,1427,1869,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.072807,0.359748,0.05885,4.581402,2.349308,0.219992
112,518,Tyckles,norman,1427,1674,2,0,0,6.652125,0.12592,0.22196,1,1,0,2,2.525796,0.194372,1.960423,0.05885,4.980727,2.399733,0.185927
112,526,Tyckles,Apidae,1427,1635,3,0,0,7.652125,0.12592,0.22196,0,3,0,3,2.104315,0.231948,1.14609,0.05885,6.79506,2.257436,0.173919
